"","SEQN","Schooling"
"59181",59181,2
"59182",59182,NA
"59183",59183,NA
"59184",59184,NA
"59185",59185,2
"59186",59186,5
"59187",59187,NA
"59188",59188,NA
"59189",59189,NA
"59190",59190,3
"59191",59191,3
"59192",59192,NA
"59193",59193,NA
"59194",59194,3
"59195",59195,NA
"59196",59196,4
"59197",59197,1
"59198",59198,4
"59199",59199,4
"59200",59200,2
"59201",59201,4
"59202",59202,NA
"59203",59203,2
"59204",59204,4
"59205",59205,3
"59206",59206,5
"59207",59207,NA
"59208",59208,NA
"59209",59209,NA
"59210",59210,4
"59211",59211,4
"59212",59212,NA
"59213",59213,5
"59214",59214,4
"59215",59215,3
"59216",59216,1
"59217",59217,1
"59218",59218,5
"59219",59219,5
"59220",59220,NA
"59221",59221,NA
"59222",59222,NA
"59223",59223,2
"59224",59224,5
"59225",59225,NA
"59226",59226,3
"59227",59227,NA
"59228",59228,NA
"59229",59229,3
"59230",59230,4
"59231",59231,NA
"59232",59232,2
"59233",59233,NA
"59234",59234,NA
"59235",59235,NA
"59236",59236,5
"59237",59237,3
"59238",59238,3
"59239",59239,5
"59240",59240,4
"59241",59241,4
"59242",59242,NA
"59243",59243,NA
"59244",59244,NA
"59245",59245,2
"59246",59246,4
"59247",59247,4
"59248",59248,5
"59249",59249,2
"59250",59250,4
"59251",59251,2
"59252",59252,NA
"59253",59253,4
"59254",59254,NA
"59255",59255,NA
"59256",59256,3
"59257",59257,3
"59258",59258,3
"59259",59259,NA
"59260",59260,3
"59261",59261,NA
"59262",59262,NA
"59263",59263,2
"59264",59264,4
"59265",59265,NA
"59266",59266,NA
"59267",59267,NA
"59268",59268,1
"59269",59269,NA
"59270",59270,NA
"59271",59271,4
"59272",59272,NA
"59273",59273,3
"59274",59274,1
"59275",59275,NA
"59276",59276,NA
"59277",59277,NA
"59278",59278,NA
"59279",59279,2
"59280",59280,3
"59281",59281,NA
"59282",59282,1
"59283",59283,NA
"59284",59284,5
"59285",59285,NA
"59286",59286,NA
"59287",59287,NA
"59288",59288,NA
"59289",59289,4
"59290",59290,1
"59291",59291,4
"59292",59292,NA
"59293",59293,5
"59294",59294,3
"59295",59295,5
"59296",59296,5
"59297",59297,NA
"59298",59298,NA
"59299",59299,4
"59300",59300,1
"59301",59301,NA
"59302",59302,NA
"59303",59303,NA
"59304",59304,3
"59305",59305,NA
"59306",59306,4
"59307",59307,3
"59308",59308,1
"59309",59309,NA
"59310",59310,2
"59311",59311,NA
"59312",59312,4
"59313",59313,NA
"59314",59314,1
"59315",59315,NA
"59316",59316,1
"59317",59317,4
"59318",59318,NA
"59319",59319,NA
"59320",59320,5
"59321",59321,5
"59322",59322,NA
"59323",59323,NA
"59324",59324,3
"59325",59325,4
"59326",59326,1
"59327",59327,5
"59328",59328,4
"59329",59329,4
"59330",59330,NA
"59331",59331,5
"59332",59332,1
"59333",59333,3
"59334",59334,3
"59335",59335,NA
"59336",59336,NA
"59337",59337,5
"59338",59338,NA
"59339",59339,NA
"59340",59340,4
"59341",59341,NA
"59342",59342,5
"59343",59343,NA
"59344",59344,NA
"59345",59345,2
"59346",59346,2
"59347",59347,5
"59348",59348,2
"59349",59349,3
"59350",59350,2
"59351",59351,NA
"59352",59352,4
"59353",59353,NA
"59354",59354,NA
"59355",59355,NA
"59356",59356,3
"59357",59357,5
"59358",59358,2
"59359",59359,NA
"59360",59360,4
"59361",59361,NA
"59362",59362,5
"59363",59363,NA
"59364",59364,4
"59365",59365,NA
"59366",59366,NA
"59367",59367,5
"59368",59368,1
"59369",59369,NA
"59370",59370,4
"59371",59371,3
"59372",59372,4
"59373",59373,NA
"59374",59374,NA
"59375",59375,NA
"59376",59376,NA
"59377",59377,4
"59378",59378,2
"59379",59379,4
"59380",59380,NA
"59381",59381,NA
"59382",59382,NA
"59383",59383,NA
"59384",59384,4
"59385",59385,3
"59386",59386,4
"59387",59387,NA
"59388",59388,1
"59389",59389,NA
"59390",59390,3
"59391",59391,3
"59392",59392,1
"59393",59393,1
"59394",59394,NA
"59395",59395,NA
"59396",59396,NA
"59397",59397,3
"59398",59398,4
"59399",59399,3
"59400",59400,NA
"59401",59401,NA
"59402",59402,NA
"59403",59403,4
"59404",59404,3
"59405",59405,4
"59406",59406,2
"59407",59407,NA
"59408",59408,3
"59409",59409,NA
"59410",59410,NA
"59411",59411,4
"59412",59412,5
"59413",59413,4
"59414",59414,5
"59415",59415,1
"59416",59416,NA
"59417",59417,1
"59418",59418,4
"59419",59419,4
"59420",59420,3
"59421",59421,NA
"59422",59422,NA
"59423",59423,NA
"59424",59424,NA
"59425",59425,2
"59426",59426,5
"59427",59427,2
"59428",59428,5
"59429",59429,NA
"59430",59430,NA
"59431",59431,NA
"59432",59432,1
"59433",59433,5
"59434",59434,2
"59435",59435,3
"59436",59436,NA
"59437",59437,3
"59438",59438,NA
"59439",59439,2
"59440",59440,5
"59441",59441,1
"59442",59442,2
"59443",59443,3
"59444",59444,4
"59445",59445,NA
"59446",59446,4
"59447",59447,4
"59448",59448,2
"59449",59449,NA
"59450",59450,NA
"59451",59451,3
"59452",59452,NA
"59453",59453,5
"59454",59454,4
"59455",59455,NA
"59456",59456,NA
"59457",59457,4
"59458",59458,NA
"59459",59459,NA
"59460",59460,2
"59461",59461,1
"59462",59462,5
"59463",59463,3
"59464",59464,4
"59465",59465,4
"59466",59466,NA
"59467",59467,4
"59468",59468,5
"59469",59469,5
"59470",59470,NA
"59471",59471,5
"59472",59472,NA
"59473",59473,5
"59474",59474,NA
"59475",59475,NA
"59476",59476,NA
"59477",59477,NA
"59478",59478,3
"59479",59479,NA
"59480",59480,2
"59481",59481,NA
"59482",59482,2
"59483",59483,1
"59484",59484,1
"59485",59485,5
"59486",59486,5
"59487",59487,4
"59488",59488,NA
"59489",59489,4
"59490",59490,4
"59491",59491,NA
"59492",59492,NA
"59493",59493,3
"59494",59494,NA
"59495",59495,5
"59496",59496,NA
"59497",59497,5
"59498",59498,5
"59499",59499,5
"59500",59500,NA
"59501",59501,4
"59502",59502,1
"59503",59503,NA
"59504",59504,NA
"59505",59505,NA
"59506",59506,3
"59507",59507,NA
"59508",59508,3
"59509",59509,4
"59510",59510,5
"59511",59511,NA
"59512",59512,NA
"59513",59513,NA
"59514",59514,2
"59515",59515,3
"59516",59516,2
"59517",59517,NA
"59518",59518,NA
"59519",59519,NA
"59520",59520,NA
"59521",59521,5
"59522",59522,2
"59523",59523,NA
"59524",59524,3
"59525",59525,NA
"59526",59526,2
"59527",59527,2
"59528",59528,5
"59529",59529,2
"59530",59530,4
"59531",59531,3
"59532",59532,NA
"59533",59533,3
"59534",59534,2
"59535",59535,NA
"59536",59536,4
"59537",59537,4
"59538",59538,NA
"59539",59539,3
"59540",59540,NA
"59541",59541,3
"59542",59542,2
"59543",59543,NA
"59544",59544,NA
"59545",59545,4
"59546",59546,3
"59547",59547,3
"59548",59548,NA
"59549",59549,NA
"59550",59550,NA
"59551",59551,NA
"59552",59552,NA
"59553",59553,3
"59554",59554,NA
"59555",59555,2
"59556",59556,5
"59557",59557,NA
"59558",59558,2
"59559",59559,3
"59560",59560,5
"59561",59561,1
"59562",59562,3
"59563",59563,4
"59564",59564,3
"59565",59565,2
"59566",59566,3
"59567",59567,1
"59568",59568,2
"59569",59569,NA
"59570",59570,1
"59571",59571,4
"59572",59572,1
"59573",59573,NA
"59574",59574,NA
"59575",59575,NA
"59576",59576,NA
"59577",59577,NA
"59578",59578,4
"59579",59579,NA
"59580",59580,1
"59581",59581,NA
"59582",59582,4
"59583",59583,NA
"59584",59584,4
"59585",59585,NA
"59586",59586,1
"59587",59587,2
"59588",59588,2
"59589",59589,NA
"59590",59590,NA
"59591",59591,4
"59592",59592,NA
"59593",59593,2
"59594",59594,2
"59595",59595,NA
"59596",59596,NA
"59597",59597,NA
"59598",59598,1
"59599",59599,NA
"59600",59600,5
"59601",59601,3
"59602",59602,NA
"59603",59603,4
"59604",59604,4
"59605",59605,5
"59606",59606,4
"59607",59607,3
"59608",59608,2
"59609",59609,NA
"59610",59610,3
"59611",59611,4
"59612",59612,3
"59613",59613,NA
"59614",59614,NA
"59615",59615,5
"59616",59616,3
"59617",59617,NA
"59618",59618,3
"59619",59619,NA
"59620",59620,4
"59621",59621,NA
"59622",59622,3
"59623",59623,4
"59624",59624,NA
"59625",59625,2
"59626",59626,1
"59627",59627,3
"59628",59628,NA
"59629",59629,NA
"59630",59630,NA
"59631",59631,5
"59632",59632,3
"59633",59633,NA
"59634",59634,NA
"59635",59635,NA
"59636",59636,3
"59637",59637,4
"59638",59638,3
"59639",59639,3
"59640",59640,5
"59641",59641,NA
"59642",59642,2
"59643",59643,2
"59644",59644,1
"59645",59645,NA
"59646",59646,2
"59647",59647,NA
"59648",59648,3
"59649",59649,NA
"59650",59650,NA
"59651",59651,5
"59652",59652,NA
"59653",59653,NA
"59654",59654,NA
"59655",59655,4
"59656",59656,NA
"59657",59657,NA
"59658",59658,NA
"59659",59659,5
"59660",59660,NA
"59661",59661,NA
"59662",59662,3
"59663",59663,3
"59664",59664,3
"59665",59665,4
"59666",59666,2
"59667",59667,2
"59668",59668,5
"59669",59669,4
"59670",59670,NA
"59671",59671,NA
"59672",59672,NA
"59673",59673,4
"59674",59674,4
"59675",59675,4
"59676",59676,NA
"59677",59677,NA
"59678",59678,3
"59679",59679,NA
"59680",59680,NA
"59681",59681,NA
"59682",59682,NA
"59683",59683,NA
"59684",59684,NA
"59685",59685,NA
"59686",59686,NA
"59687",59687,NA
"59688",59688,2
"59689",59689,4
"59690",59690,NA
"59691",59691,NA
"59692",59692,3
"59693",59693,3
"59694",59694,1
"59695",59695,NA
"59696",59696,NA
"59697",59697,3
"59698",59698,NA
"59699",59699,5
"59700",59700,NA
"59701",59701,NA
"59702",59702,NA
"59703",59703,NA
"59704",59704,1
"59705",59705,1
"59706",59706,NA
"59707",59707,2
"59708",59708,4
"59709",59709,NA
"59710",59710,3
"59711",59711,4
"59712",59712,5
"59713",59713,3
"59714",59714,NA
"59715",59715,3
"59716",59716,4
"59717",59717,4
"59718",59718,2
"59719",59719,NA
"59720",59720,NA
"59721",59721,4
"59722",59722,4
"59723",59723,NA
"59724",59724,NA
"59725",59725,1
"59726",59726,NA
"59727",59727,NA
"59728",59728,3
"59729",59729,NA
"59730",59730,2
"59731",59731,1
"59732",59732,NA
"59733",59733,2
"59734",59734,NA
"59735",59735,4
"59736",59736,5
"59737",59737,NA
"59738",59738,NA
"59739",59739,4
"59740",59740,4
"59741",59741,4
"59742",59742,4
"59743",59743,NA
"59744",59744,5
"59745",59745,NA
"59746",59746,2
"59747",59747,5
"59748",59748,2
"59749",59749,3
"59750",59750,4
"59751",59751,5
"59752",59752,5
"59753",59753,4
"59754",59754,5
"59755",59755,2
"59756",59756,NA
"59757",59757,NA
"59758",59758,5
"59759",59759,4
"59760",59760,2
"59761",59761,NA
"59762",59762,5
"59763",59763,3
"59764",59764,NA
"59765",59765,3
"59766",59766,4
"59767",59767,5
"59768",59768,4
"59769",59769,NA
"59770",59770,NA
"59771",59771,4
"59772",59772,3
"59773",59773,4
"59774",59774,2
"59775",59775,NA
"59776",59776,NA
"59777",59777,2
"59778",59778,NA
"59779",59779,4
"59780",59780,1
"59781",59781,NA
"59782",59782,5
"59783",59783,3
"59784",59784,NA
"59785",59785,3
"59786",59786,3
"59787",59787,NA
"59788",59788,4
"59789",59789,4
"59790",59790,NA
"59791",59791,2
"59792",59792,2
"59793",59793,NA
"59794",59794,3
"59795",59795,4
"59796",59796,2
"59797",59797,NA
"59798",59798,NA
"59799",59799,NA
"59800",59800,3
"59801",59801,3
"59802",59802,4
"59803",59803,4
"59804",59804,5
"59805",59805,5
"59806",59806,4
"59807",59807,NA
"59808",59808,4
"59809",59809,1
"59810",59810,3
"59811",59811,NA
"59812",59812,1
"59813",59813,3
"59814",59814,5
"59815",59815,2
"59816",59816,2
"59817",59817,NA
"59818",59818,1
"59819",59819,4
"59820",59820,4
"59821",59821,3
"59822",59822,3
"59823",59823,NA
"59824",59824,NA
"59825",59825,4
"59826",59826,4
"59827",59827,1
"59828",59828,5
"59829",59829,3
"59830",59830,5
"59831",59831,5
"59832",59832,1
"59833",59833,4
"59834",59834,NA
"59835",59835,3
"59836",59836,2
"59837",59837,5
"59838",59838,2
"59839",59839,NA
"59840",59840,4
"59841",59841,4
"59842",59842,1
"59843",59843,4
"59844",59844,1
"59845",59845,NA
"59846",59846,NA
"59847",59847,NA
"59848",59848,NA
"59849",59849,NA
"59850",59850,NA
"59851",59851,NA
"59852",59852,1
"59853",59853,4
"59854",59854,NA
"59855",59855,1
"59856",59856,3
"59857",59857,5
"59858",59858,NA
"59859",59859,5
"59860",59860,NA
"59861",59861,3
"59862",59862,2
"59863",59863,3
"59864",59864,3
"59865",59865,5
"59866",59866,NA
"59867",59867,1
"59868",59868,NA
"59869",59869,3
"59870",59870,2
"59871",59871,NA
"59872",59872,NA
"59873",59873,2
"59874",59874,1
"59875",59875,NA
"59876",59876,5
"59877",59877,4
"59878",59878,4
"59879",59879,2
"59880",59880,4
"59881",59881,3
"59882",59882,4
"59883",59883,NA
"59884",59884,NA
"59885",59885,NA
"59886",59886,NA
"59887",59887,NA
"59888",59888,4
"59889",59889,NA
"59890",59890,3
"59891",59891,NA
"59892",59892,4
"59893",59893,3
"59894",59894,NA
"59895",59895,3
"59896",59896,NA
"59897",59897,3
"59898",59898,NA
"59899",59899,NA
"59900",59900,NA
"59901",59901,NA
"59902",59902,NA
"59903",59903,NA
"59904",59904,NA
"59905",59905,NA
"59906",59906,3
"59907",59907,NA
"59908",59908,2
"59909",59909,2
"59910",59910,4
"59911",59911,4
"59912",59912,NA
"59913",59913,5
"59914",59914,4
"59915",59915,NA
"59916",59916,1
"59917",59917,NA
"59918",59918,2
"59919",59919,3
"59920",59920,NA
"59921",59921,1
"59922",59922,4
"59923",59923,NA
"59924",59924,4
"59925",59925,3
"59926",59926,NA
"59927",59927,4
"59928",59928,3
"59929",59929,NA
"59930",59930,NA
"59931",59931,3
"59932",59932,9
"59933",59933,NA
"59934",59934,1
"59935",59935,2
"59936",59936,NA
"59937",59937,3
"59938",59938,1
"59939",59939,NA
"59940",59940,3
"59941",59941,NA
"59942",59942,NA
"59943",59943,4
"59944",59944,3
"59945",59945,2
"59946",59946,NA
"59947",59947,NA
"59948",59948,NA
"59949",59949,NA
"59950",59950,2
"59951",59951,5
"59952",59952,5
"59953",59953,4
"59954",59954,NA
"59955",59955,NA
"59956",59956,4
"59957",59957,5
"59958",59958,3
"59959",59959,3
"59960",59960,NA
"59961",59961,NA
"59962",59962,4
"59963",59963,NA
"59964",59964,3
"59965",59965,3
"59966",59966,1
"59967",59967,3
"59968",59968,5
"59969",59969,2
"59970",59970,NA
"59971",59971,2
"59972",59972,4
"59973",59973,5
"59974",59974,NA
"59975",59975,NA
"59976",59976,2
"59977",59977,4
"59978",59978,4
"59979",59979,5
"59980",59980,3
"59981",59981,1
"59982",59982,3
"59983",59983,NA
"59984",59984,2
"59985",59985,4
"59986",59986,NA
"59987",59987,NA
"59988",59988,3
"59989",59989,2
"59990",59990,1
"59991",59991,NA
"59992",59992,1
"59993",59993,NA
"59994",59994,NA
"59995",59995,NA
"59996",59996,4
"59997",59997,NA
"59998",59998,NA
"59999",59999,4
"60000",60000,5
"60001",60001,NA
"60002",60002,3
"60003",60003,NA
"60004",60004,3
"60005",60005,NA
"60006",60006,NA
"60007",60007,NA
"60008",60008,2
"60009",60009,4
"60010",60010,NA
"60011",60011,2
"60012",60012,NA
"60013",60013,4
"60014",60014,4
"60015",60015,1
"60016",60016,4
"60017",60017,3
"60018",60018,2
"60019",60019,NA
"60020",60020,1
"60021",60021,NA
"60022",60022,NA
"60023",60023,4
"60024",60024,2
"60025",60025,NA
"60026",60026,NA
"60027",60027,NA
"60028",60028,2
"60029",60029,NA
"60030",60030,5
"60031",60031,NA
"60032",60032,3
"60033",60033,1
"60034",60034,1
"60035",60035,NA
"60036",60036,5
"60037",60037,2
"60038",60038,NA
"60039",60039,5
"60040",60040,NA
"60041",60041,NA
"60042",60042,4
"60043",60043,5
"60044",60044,4
"60045",60045,3
"60046",60046,5
"60047",60047,3
"60048",60048,NA
"60049",60049,2
"60050",60050,NA
"60051",60051,NA
"60052",60052,NA
"60053",60053,2
"60054",60054,NA
"60055",60055,NA
"60056",60056,NA
"60057",60057,4
"60058",60058,2
"60059",60059,NA
"60060",60060,4
"60061",60061,3
"60062",60062,4
"60063",60063,3
"60064",60064,NA
"60065",60065,3
"60066",60066,5
"60067",60067,NA
"60068",60068,NA
"60069",60069,4
"60070",60070,NA
"60071",60071,NA
"60072",60072,3
"60073",60073,4
"60074",60074,NA
"60075",60075,NA
"60076",60076,NA
"60077",60077,5
"60078",60078,NA
"60079",60079,1
"60080",60080,NA
"60081",60081,NA
"60082",60082,NA
"60083",60083,NA
"60084",60084,NA
"60085",60085,2
"60086",60086,1
"60087",60087,NA
"60088",60088,3
"60089",60089,NA
"60090",60090,3
"60091",60091,1
"60092",60092,NA
"60093",60093,NA
"60094",60094,2
"60095",60095,4
"60096",60096,NA
"60097",60097,NA
"60098",60098,2
"60099",60099,NA
"60100",60100,NA
"60101",60101,1
"60102",60102,5
"60103",60103,3
"60104",60104,1
"60105",60105,4
"60106",60106,1
"60107",60107,NA
"60108",60108,4
"60109",60109,3
"60110",60110,5
"60111",60111,4
"60112",60112,5
"60113",60113,NA
"60114",60114,NA
"60115",60115,NA
"60116",60116,1
"60117",60117,NA
"60118",60118,4
"60119",60119,1
"60120",60120,NA
"60121",60121,NA
"60122",60122,4
"60123",60123,NA
"60124",60124,5
"60125",60125,4
"60126",60126,NA
"60127",60127,NA
"60128",60128,NA
"60129",60129,NA
"60130",60130,NA
"60131",60131,1
"60132",60132,NA
"60133",60133,5
"60134",60134,2
"60135",60135,1
"60136",60136,4
"60137",60137,NA
"60138",60138,4
"60139",60139,NA
"60140",60140,NA
"60141",60141,3
"60142",60142,4
"60143",60143,3
"60144",60144,2
"60145",60145,3
"60146",60146,3
"60147",60147,NA
"60148",60148,5
"60149",60149,NA
"60150",60150,NA
"60151",60151,4
"60152",60152,5
"60153",60153,NA
"60154",60154,2
"60155",60155,4
"60156",60156,5
"60157",60157,3
"60158",60158,5
"60159",60159,4
"60160",60160,4
"60161",60161,3
"60162",60162,4
"60163",60163,1
"60164",60164,1
"60165",60165,3
"60166",60166,3
"60167",60167,3
"60168",60168,NA
"60169",60169,1
"60170",60170,5
"60171",60171,4
"60172",60172,NA
"60173",60173,1
"60174",60174,NA
"60175",60175,3
"60176",60176,1
"60177",60177,NA
"60178",60178,NA
"60179",60179,3
"60180",60180,NA
"60181",60181,3
"60182",60182,NA
"60183",60183,5
"60184",60184,5
"60185",60185,NA
"60186",60186,4
"60187",60187,3
"60188",60188,NA
"60189",60189,NA
"60190",60190,4
"60191",60191,NA
"60192",60192,4
"60193",60193,NA
"60194",60194,2
"60195",60195,4
"60196",60196,NA
"60197",60197,1
"60198",60198,3
"60199",60199,NA
"60200",60200,4
"60201",60201,2
"60202",60202,NA
"60203",60203,NA
"60204",60204,NA
"60205",60205,NA
"60206",60206,5
"60207",60207,NA
"60208",60208,NA
"60209",60209,NA
"60210",60210,5
"60211",60211,NA
"60212",60212,NA
"60213",60213,4
"60214",60214,2
"60215",60215,3
"60216",60216,4
"60217",60217,4
"60218",60218,5
"60219",60219,3
"60220",60220,5
"60221",60221,4
"60222",60222,NA
"60223",60223,5
"60224",60224,NA
"60225",60225,NA
"60226",60226,3
"60227",60227,NA
"60228",60228,NA
"60229",60229,1
"60230",60230,3
"60231",60231,4
"60232",60232,1
"60233",60233,5
"60234",60234,NA
"60235",60235,5
"60236",60236,3
"60237",60237,NA
"60238",60238,4
"60239",60239,NA
"60240",60240,NA
"60241",60241,2
"60242",60242,5
"60243",60243,5
"60244",60244,NA
"60245",60245,NA
"60246",60246,NA
"60247",60247,5
"60248",60248,4
"60249",60249,4
"60250",60250,4
"60251",60251,3
"60252",60252,4
"60253",60253,5
"60254",60254,3
"60255",60255,4
"60256",60256,4
"60257",60257,NA
"60258",60258,NA
"60259",60259,5
"60260",60260,5
"60261",60261,NA
"60262",60262,NA
"60263",60263,NA
"60264",60264,4
"60265",60265,2
"60266",60266,NA
"60267",60267,NA
"60268",60268,NA
"60269",60269,2
"60270",60270,1
"60271",60271,NA
"60272",60272,NA
"60273",60273,2
"60274",60274,1
"60275",60275,NA
"60276",60276,NA
"60277",60277,NA
"60278",60278,NA
"60279",60279,5
"60280",60280,NA
"60281",60281,3
"60282",60282,NA
"60283",60283,3
"60284",60284,NA
"60285",60285,NA
"60286",60286,NA
"60287",60287,NA
"60288",60288,NA
"60289",60289,NA
"60290",60290,5
"60291",60291,5
"60292",60292,4
"60293",60293,4
"60294",60294,4
"60295",60295,NA
"60296",60296,5
"60297",60297,1
"60298",60298,NA
"60299",60299,4
"60300",60300,2
"60301",60301,3
"60302",60302,5
"60303",60303,NA
"60304",60304,NA
"60305",60305,5
"60306",60306,5
"60307",60307,NA
"60308",60308,4
"60309",60309,4
"60310",60310,NA
"60311",60311,NA
"60312",60312,5
"60313",60313,NA
"60314",60314,3
"60315",60315,5
"60316",60316,3
"60317",60317,NA
"60318",60318,4
"60319",60319,NA
"60320",60320,3
"60321",60321,5
"60322",60322,NA
"60323",60323,1
"60324",60324,3
"60325",60325,NA
"60326",60326,4
"60327",60327,NA
"60328",60328,3
"60329",60329,NA
"60330",60330,4
"60331",60331,5
"60332",60332,2
"60333",60333,NA
"60334",60334,3
"60335",60335,4
"60336",60336,NA
"60337",60337,4
"60338",60338,NA
"60339",60339,NA
"60340",60340,NA
"60341",60341,NA
"60342",60342,4
"60343",60343,4
"60344",60344,1
"60345",60345,2
"60346",60346,NA
"60347",60347,5
"60348",60348,5
"60349",60349,NA
"60350",60350,2
"60351",60351,2
"60352",60352,NA
"60353",60353,5
"60354",60354,NA
"60355",60355,4
"60356",60356,4
"60357",60357,3
"60358",60358,2
"60359",60359,3
"60360",60360,3
"60361",60361,4
"60362",60362,NA
"60363",60363,NA
"60364",60364,2
"60365",60365,NA
"60366",60366,4
"60367",60367,5
"60368",60368,3
"60369",60369,5
"60370",60370,2
"60371",60371,4
"60372",60372,3
"60373",60373,1
"60374",60374,5
"60375",60375,5
"60376",60376,3
"60377",60377,4
"60378",60378,NA
"60379",60379,1
"60380",60380,4
"60381",60381,5
"60382",60382,5
"60383",60383,5
"60384",60384,4
"60385",60385,1
"60386",60386,NA
"60387",60387,3
"60388",60388,3
"60389",60389,4
"60390",60390,3
"60391",60391,NA
"60392",60392,NA
"60393",60393,NA
"60394",60394,3
"60395",60395,NA
"60396",60396,NA
"60397",60397,4
"60398",60398,NA
"60399",60399,NA
"60400",60400,1
"60401",60401,NA
"60402",60402,NA
"60403",60403,NA
"60404",60404,1
"60405",60405,NA
"60406",60406,4
"60407",60407,3
"60408",60408,3
"60409",60409,NA
"60410",60410,2
"60411",60411,4
"60412",60412,2
"60413",60413,NA
"60414",60414,3
"60415",60415,NA
"60416",60416,NA
"60417",60417,2
"60418",60418,5
"60419",60419,NA
"60420",60420,NA
"60421",60421,2
"60422",60422,5
"60423",60423,NA
"60424",60424,NA
"60425",60425,3
"60426",60426,3
"60427",60427,4
"60428",60428,NA
"60429",60429,3
"60430",60430,NA
"60431",60431,5
"60432",60432,2
"60433",60433,NA
"60434",60434,3
"60435",60435,NA
"60436",60436,4
